scenario,trial,sample_size,cgr,cgr_ciL,cgr_ciH,cgr_nsd,cgr_eqv,bbi_C,bbi_C_ciL,bbi_C_ciH,bbi_C_nsd,bbi_C_eqv,bbi_T,bbi_T_ciL,bbi_T_ciH,bbi_T_nsd,bbi_T_eqv,gmg,gmg_ciL,gmg_ciH,gmg_nsd,gmg_eqv,gmgc,gmgc_ciL,gmgc_ciH,gmgc_nsd,gmgc_eqv
diff_8mg,26,200,0.64,0.569,0.706,False,False,0.28,0.092,0.468,False,False,0.28,0.092,0.468,False,False,6.918,4.747,9.089,False,False,6.918,5.609,8.227,False,False
diff_8mg,26,240,0.642,0.577,0.702,False,False,0.25,0.077,0.423,False,False,0.317,0.147,0.486,False,False,7.176,5.126,9.225,False,False,7.176,5.946,8.405,False,False
diff_8mg,26,280,0.643,0.584,0.699,False,False,0.229,0.067,0.39,False,False,0.343,0.187,0.498,False,False,6.919,5.021,8.816,False,False,6.919,5.791,8.046,False,False
diff_8mg,26,320,0.653,0.598,0.705,False,False,0.238,0.087,0.388,False,False,0.375,0.231,0.519,False,False,6.996,5.27,8.721,False,False,6.996,5.919,8.072,False,False
diff_8mg,26,360,0.667,0.615,0.715,False,False,0.289,0.149,0.429,False,False,0.378,0.243,0.513,False,False,7.433,5.797,9.07,False,False,7.433,6.427,8.44,False,False
diff_8mg,26,400,0.662,0.614,0.709,False,False,0.26,0.126,0.394,False,False,0.39,0.262,0.518,False,False,7.412,5.865,8.959,False,False,7.412,6.449,8.375,False,False
diff_8mg,25,60,0.583,0.449,0.709,True,False,0.0,-0.358,0.358,True,False,0.333,-0.004,0.671,True,False,5.767,1.739,9.794,False,False,5.767,3.382,8.151,False,False
diff_8mg,25,80,0.575,0.459,0.685,True,False,0.0,-0.31,0.31,True,False,0.3,0.004,0.596,False,False,4.647,1.229,8.066,False,False,4.647,2.638,6.657,False,False
diff_8mg,25,100,0.6,0.497,0.697,True,False,0.04,-0.237,0.317,True,False,0.36,0.101,0.619,False,False,5.782,2.606,8.958,False,False,5.782,3.99,7.574,False,False
diff_8mg,25,120,0.592,0.498,0.68,True,False,0.033,-0.22,0.286,True,False,0.333,0.095,0.572,False,False,5.79,2.973,8.607,False,False,5.79,4.121,7.459,False,False
diff_8mg,25,140,0.579,0.492,0.661,True,False,0.057,-0.177,0.291,True,False,0.257,0.031,0.484,False,False,5.276,2.535,8.016,False,False,5.276,3.712,6.839,False,False
diff_8mg,25,160,0.575,0.494,0.653,True,False,0.025,-0.194,0.244,True,False,0.275,0.064,0.486,False,False,5.105,2.561,7.649,False,False,5.105,3.619,6.591,False,False
diff_8mg,25,180,0.589,0.513,0.662,False,False,0.067,-0.139,0.273,True,False,0.289,0.091,0.487,False,False,5.454,3.065,7.844,False,False,5.454,4.059,6.85,False,False
diff_8mg,25,200,0.6,0.529,0.668,False,False,0.1,-0.095,0.295,True,False,0.3,0.113,0.487,False,False,5.456,3.239,7.673,False,False,5.456,4.117,6.795,False,False
diff_8mg,25,240,0.621,0.556,0.682,False,False,0.133,-0.044,0.311,True,False,0.35,0.182,0.518,False,False,5.757,3.754,7.76,False,False,5.757,4.519,6.994,False,False
diff_8mg,25,280,0.625,0.565,0.682,False,False,0.114,-0.05,0.279,True,False,0.386,0.233,0.539,False,False,5.973,4.167,7.779,False,False,5.973,4.818,7.128,False,False
diff_8mg,25,320,0.631,0.576,0.684,False,False,0.162,0.01,0.315,False,False,0.362,0.218,0.507,False,False,6.215,4.516,7.914,False,False,6.215,5.152,7.278,False,False
diff_8mg,25,360,0.639,0.587,0.689,False,False,0.189,0.045,0.332,False,False,0.367,0.231,0.503,False,False,6.624,5.0,8.248,False,False,6.624,5.647,7.601,False,False
diff_8mg,25,400,0.645,0.596,0.692,False,False,0.22,0.085,0.355,False,False,0.36,0.231,0.489,False,False,6.946,5.402,8.49,False,False,6.946,6.012,7.88,False,False
diff_8mg,24,60,0.6,0.465,0.724,True,False,0.0,-0.358,0.358,True,False,0.4,0.072,0.728,False,False,4.477,0.478,8.475,False,False,4.477,1.708,7.245,False,False
diff_8mg,24,80,0.675,0.561,0.776,False,False,0.15,-0.156,0.456,True,False,0.55,0.291,0.809,False,False,5.297,1.999,8.596,False,False,5.297,2.999,7.596,False,False
diff_8mg,24,100,0.69,0.59,0.779,False,False,0.2,-0.072,0.472,True,False,0.56,0.33,0.79,False,False,6.514,3.593,9.435,False,False,6.514,4.428,8.6,False,False
diff_8mg,24,120,0.667,0.575,0.75,False,False,0.167,-0.083,0.416,True,False,0.5,0.281,0.719,False,False,5.933,3.272,8.594,False,False,5.933,4.085,7.781,False,False
diff_8mg,24,140,0.693,0.609,0.768,False,False,0.257,0.031,0.484,False,False,0.514,0.313,0.715,False,False,6.544,4.06,9.029,False,False,6.544,4.813,8.276,False,False
diff_8mg,24,160,0.688,0.61,0.758,False,False,0.225,0.011,0.439,False,False,0.525,0.338,0.712,False,False,6.49,4.227,8.753,False,False,6.49,4.863,8.117,False,False
diff_8mg,24,180,0.694,0.622,0.761,False,False,0.289,0.091,0.487,False,False,0.489,0.309,0.669,False,False,6.642,4.524,8.76,False,False,6.642,5.109,8.175,False,False
diff_8mg,24,200,0.68,0.611,0.744,False,False,0.24,0.05,0.43,False,False,0.48,0.308,0.652,False,False,6.092,4.093,8.091,False,False,6.092,4.639,7.545,False,False
diff_8mg,24,240,0.662,0.599,0.722,False,False,0.25,0.077,0.423,False,False,0.4,0.236,0.564,False,False,5.802,3.978,7.625,False,False,5.802,4.478,7.126,False,False
diff_8mg,24,280,0.679,0.62,0.733,False,False,0.314,0.157,0.472,False,False,0.4,0.248,0.552,False,False,6.736,4.983,8.49,False,False,6.736,5.514,7.959,False,False
diff_8mg,24,320,0.669,0.614,0.72,False,False,0.312,0.165,0.46,False,False,0.362,0.218,0.507,False,False,6.918,5.279,8.557,False,False,6.918,5.774,8.062,False,False
diff_8mg,24,360,0.678,0.627,0.726,False,False,0.333,0.196,0.471,False,False,0.378,0.243,0.513,False,False,7.192,5.671,8.713,False,False,7.192,6.112,8.272,False,False
diff_8mg,24,400,0.67,0.622,0.716,False,False,0.32,0.189,0.451,False,False,0.36,0.231,0.489,False,False,7.002,5.567,8.437,False,False,7.002,5.985,8.019,False,False
diff_8mg,23,60,0.583,0.449,0.709,True,False,0.267,-0.078,0.612,True,False,0.067,-0.29,0.424,True,False,4.313,0.717,7.91,False,False,4.313,1.811,6.815,False,False
diff_8mg,23,80,0.588,0.472,0.696,True,False,0.2,-0.104,0.504,True,False,0.15,-0.156,0.456,True,False,4.558,1.396,7.719,False,False,4.558,2.391,6.724,False,False
diff_8mg,23,100,0.63,0.528,0.724,False,False,0.28,0.014,0.546,False,False,0.24,-0.029,0.509,True,False,5.246,2.348,8.144,False,False,5.246,3.338,7.154,False,False
diff_8mg,23,120,0.625,0.532,0.712,False,False,0.233,-0.013,0.479,True,False,0.267,0.023,0.511,False,False,5.642,3.046,8.238,False,False,5.642,3.904,7.379,False,False
diff_8mg,23,140,0.636,0.55,0.715,False,False,0.229,0.001,0.457,False,False,0.314,0.092,0.537,False,False,6.249,3.841,8.657,False,False,6.249,4.63,7.867,False,False
diff_8mg,23,160,0.644,0.564,0.718,False,False,0.225,0.011,0.439,False,False,0.35,0.145,0.555,False,False,6.795,4.492,9.098,False,False,6.795,5.27,8.32,False,False
diff_8mg,23,180,0.639,0.564,0.709,False,False,0.222,0.021,0.424,False,False,0.333,0.139,0.528,False,False,6.314,4.065,8.564,False,False,6.314,4.881,7.748,False,False
diff_8mg,23,200,0.655,0.585,0.721,False,False,0.28,0.092,0.468,False,False,0.34,0.156,0.524,False,False,7.183,5.018,9.348,False,False,7.183,5.855,8.511,False,False
diff_8mg,23,240,0.654,0.59,0.714,False,False,0.25,0.077,0.423,False,False,0.367,0.2,0.533,False,False,7.266,5.301,9.23,False,False,7.266,6.046,8.486,False,False
diff_8mg,23,280,0.661,0.602,0.716,False,False,0.286,0.127,0.444,False,False,0.357,0.202,0.512,False,False,7.076,5.31,8.841,False,False,7.076,5.938,8.214,False,False
diff_8mg,23,320,0.672,0.617,0.723,False,False,0.312,0.165,0.46,False,False,0.375,0.231,0.519,False,False,7.085,5.421,8.749,False,False,7.085,6.032,8.138,False,False
diff_8mg,23,360,0.683,0.633,0.731,False,False,0.344,0.207,0.482,False,False,0.389,0.254,0.523,False,False,7.427,5.871,8.983,False,False,7.427,6.441,8.414,False,False
diff_8mg,23,400,0.685,0.637,0.73,False,False,0.36,0.231,0.489,False,False,0.38,0.252,0.508,False,False,7.569,6.104,9.033,False,False,7.569,6.634,8.503,False,False
diff_8mg,22,60,0.683,0.55,0.797,False,False,0.533,0.231,0.836,False,False,0.2,-0.151,0.551,True,False,8.907,4.627,13.186,False,False,8.907,6.283,11.53,False,False
diff_8mg,22,80,0.662,0.548,0.764,False,False,0.45,0.173,0.727,False,False,0.2,-0.104,0.504,True,False,8.483,4.962,12.003,False,False,8.483,6.269,10.696,False,False
diff_8mg,22,100,0.68,0.579,0.77,False,False,0.48,0.237,0.723,False,False,0.24,-0.029,0.509,True,False,8.334,5.212,11.456,False,False,8.334,6.417,10.251,False,False
diff_8mg,22,120,0.692,0.601,0.773,False,False,0.467,0.243,0.69,False,False,0.3,0.059,0.541,False,False,8.843,5.97,11.717,False,False,8.843,7.175,10.511,False,False
diff_8mg,22,140,0.707,0.624,0.781,False,False,0.429,0.217,0.64,False,False,0.4,0.185,0.615,False,False,9.046,6.447,11.645,False,False,9.046,7.465,10.627,False,False
diff_8mg,22,160,0.712,0.636,0.781,False,False,0.45,0.254,0.646,False,False,0.4,0.199,0.601,False,False,9.007,6.534,11.481,False,False,9.007,7.526,10.489,False,False
diff_8mg,22,180,0.722,0.651,0.786,False,False,0.444,0.259,0.63,False,False,0.444,0.259,0.63,False,False,8.95,6.684,11.216,False,False,8.95,7.575,10.325,False,False
diff_8mg,22,200,0.715,0.647,0.776,False,False,0.46,0.286,0.634,False,False,0.4,0.22,0.58,False,False,8.848,6.706,10.99,False,False,8.848,7.494,10.202,False,False
diff_8mg,22,240,0.712,0.651,0.769,False,False,0.467,0.308,0.625,False,False,0.383,0.218,0.549,False,False,8.692,6.748,10.635,False,False,8.692,7.46,9.924,False,False
diff_8mg,22,280,0.732,0.676,0.783,False,False,0.486,0.341,0.631,False,False,0.443,0.294,0.591,False,False,9.05,7.252,10.848,False,False,9.05,7.908,10.192,False,False
diff_8mg,22,320,0.716,0.663,0.764,False,False,0.475,0.339,0.611,False,False,0.388,0.245,0.53,False,False,8.746,7.045,10.447,False,False,8.746,7.681,9.811,False,False
diff_8mg,22,360,0.722,0.673,0.768,False,False,0.5,0.373,0.627,False,False,0.389,0.254,0.523,False,False,9.035,7.448,10.622,False,False,9.035,8.032,10.038,False,False
diff_8mg,22,400,0.722,0.676,0.766,False,False,0.49,0.369,0.611,False,False,0.4,0.273,0.527,False,False,9.3,7.758,10.842,False,False,9.3,8.35,10.25,False,False
diff_8mg,21,60,0.65,0.516,0.769,False,False,0.267,-0.078,0.612,True,False,0.333,-0.004,0.671,True,False,8.603,4.005,13.201,False,False,8.603,6.021,11.186,False,False
diff_8mg,21,80,0.65,0.535,0.753,False,False,0.3,0.004,0.596,False,False,0.3,0.004,0.596,False,False,7.847,3.896,11.799,False,False,7.847,5.689,10.006,False,False
diff_8mg,21,100,0.68,0.579,0.77,False,False,0.36,0.101,0.619,False,False,0.36,0.101,0.619,False,False,8.166,4.873,11.459,False,False,8.166,6.212,10.12,False,False
diff_8mg,21,120,0.683,0.592,0.765,False,False,0.367,0.131,0.602,False,False,0.367,0.131,0.602,False,False,7.563,4.525,10.602,False,False,7.563,5.743,9.384,False,False
diff_8mg,21,140,0.679,0.594,0.755,False,False,0.343,0.123,0.563,False,False,0.371,0.154,0.589,False,False,7.599,4.879,10.318,False,False,7.599,5.88,9.317,False,False
diff_8mg,21,160,0.675,0.597,0.747,False,False,0.325,0.118,0.532,False,False,0.375,0.172,0.578,False,False,7.195,4.685,9.705,False,False,7.195,5.603,8.787,False,False
diff_8mg,21,180,0.694,0.622,0.761,False,False,0.356,0.162,0.549,False,False,0.422,0.235,0.61,False,False,7.832,5.464,10.201,False,False,7.832,6.341,9.324,False,False
diff_8mg,21,200,0.695,0.626,0.758,False,False,0.34,0.156,0.524,False,False,0.44,0.264,0.616,False,False,7.64,5.407,9.873,False,False,7.64,6.24,9.04,False,False
diff_8mg,21,240,0.696,0.633,0.753,False,False,0.333,0.165,0.502,False,False,0.45,0.29,0.61,False,False,7.621,5.603,9.639,False,False,7.621,6.336,8.905,False,False
diff_8mg,21,280,0.711,0.654,0.763,False,False,0.357,0.202,0.512,False,False,0.486,0.341,0.631,False,False,7.981,6.117,9.845,False,False,7.981,6.794,9.167,False,False
diff_8mg,21,320,0.709,0.656,0.759,False,False,0.375,0.231,0.519,False,False,0.462,0.325,0.6,False,False,8.203,6.436,9.97,False,False,8.203,7.087,9.319,False,False
diff_8mg,21,360,0.694,0.644,0.742,False,False,0.333,0.196,0.471,False,False,0.444,0.314,0.575,False,False,7.672,5.997,9.348,False,False,7.672,6.618,8.726,False,False
diff_8mg,21,400,0.7,0.652,0.745,False,False,0.36,0.231,0.489,False,False,0.44,0.316,0.564,False,False,7.604,6.026,9.183,False,False,7.604,6.598,8.611,False,False
diff_8mg,20,60,0.7,0.568,0.812,False,False,0.4,0.072,0.728,False,False,0.4,0.072,0.728,False,False,7.38,3.936,10.824,False,False,7.38,4.632,10.128,False,False
diff_8mg,20,80,0.7,0.587,0.797,False,False,0.35,0.06,0.64,False,False,0.45,0.173,0.727,False,False,6.89,3.767,10.013,False,False,6.89,4.577,9.203,False,False
diff_8mg,20,100,0.71,0.611,0.796,False,False,0.4,0.146,0.654,False,False,0.44,0.191,0.689,False,False,7.478,4.555,10.401,False,False,7.478,5.462,9.494,False,False
diff_8mg,20,120,0.717,0.627,0.795,False,False,0.4,0.168,0.632,False,False,0.467,0.243,0.69,False,False,7.992,5.302,10.682,False,False,7.992,6.193,9.791,False,False
diff_8mg,20,140,0.736,0.655,0.807,False,False,0.457,0.249,0.665,False,False,0.486,0.281,0.69,False,False,8.263,5.872,10.654,False,False,8.263,6.609,9.917,False,False
diff_8mg,20,160,0.738,0.662,0.804,False,False,0.475,0.282,0.668,False,False,0.475,0.282,0.668,False,False,8.199,5.986,10.411,False,False,8.199,6.663,9.734,False,False
diff_8mg,20,180,0.733,0.662,0.796,False,False,0.467,0.284,0.649,False,False,0.467,0.284,0.649,False,False,8.314,6.204,10.425,False,False,8.314,6.87,9.759,False,False
diff_8mg,20,200,0.725,0.658,0.786,False,False,0.46,0.286,0.634,False,False,0.44,0.264,0.616,False,False,8.406,6.39,10.422,False,False,8.406,7.043,9.769,False,False
diff_8mg,20,240,0.729,0.668,0.784,False,False,0.467,0.308,0.625,False,False,0.45,0.29,0.61,False,False,8.419,6.594,10.244,False,False,8.419,7.151,9.687,False,False
diff_8mg,20,280,0.718,0.661,0.77,False,False,0.486,0.341,0.631,False,False,0.386,0.233,0.539,False,False,8.495,6.756,10.234,False,False,8.495,7.315,9.675,False,False
diff_8mg,20,320,0.734,0.682,0.782,False,False,0.512,0.379,0.646,False,False,0.425,0.285,0.565,False,False,8.876,7.242,10.51,False,False,8.876,7.77,9.983,False,False
diff_8mg,20,360,0.731,0.682,0.776,False,False,0.489,0.361,0.616,False,False,0.433,0.302,0.565,False,False,8.618,7.071,10.166,False,False,8.618,7.578,9.658,False,False
diff_8mg,20,400,0.715,0.668,0.759,False,False,0.45,0.326,0.574,False,False,0.41,0.284,0.536,False,False,8.31,6.823,9.798,False,False,8.31,7.316,9.305,False,False
diff_8mg,19,60,0.683,0.55,0.797,False,False,0.333,-0.004,0.671,True,False,0.4,0.072,0.728,False,False,8.17,4.102,12.238,False,False,8.17,5.751,10.589,False,False
diff_8mg,19,80,0.712,0.6,0.808,False,False,0.4,0.116,0.684,False,False,0.45,0.173,0.727,False,False,8.3,5.028,11.572,False,False,8.3,6.193,10.407,False,False
diff_8mg,19,100,0.72,0.621,0.805,False,False,0.36,0.101,0.619,False,False,0.52,0.283,0.757,False,False,9.134,6.202,12.066,False,False,9.134,7.325,10.943,False,False
diff_8mg,19,120,0.708,0.618,0.788,False,False,0.4,0.168,0.632,False,False,0.433,0.205,0.661,False,False,8.2,5.586,10.814,False,False,8.2,6.555,9.845,False,False
diff_8mg,19,140,0.714,0.632,0.787,False,False,0.4,0.185,0.615,False,False,0.457,0.249,0.665,False,False,8.236,5.802,10.669,False,False,8.236,6.669,9.803,False,False
diff_8mg,19,160,0.706,0.629,0.776,False,False,0.35,0.145,0.555,False,False,0.475,0.282,0.668,False,False,8.151,5.843,10.46,False,False,8.151,6.631,9.672,False,False
diff_8mg,19,180,0.694,0.622,0.761,False,False,0.333,0.139,0.528,False,False,0.444,0.259,0.63,False,False,7.684,5.437,9.932,False,False,7.684,6.244,9.124,False,False
diff_8mg,19,200,0.71,0.642,0.772,False,False,0.38,0.199,0.561,False,False,0.46,0.286,0.634,False,False,8.082,5.912,10.252,False,False,8.082,6.73,9.434,False,False
diff_8mg,19,240,0.721,0.659,0.777,False,False,0.4,0.236,0.564,False,False,0.483,0.327,0.64,False,False,8.397,6.431,10.363,False,False,8.397,7.158,9.635,False,False
diff_8mg,19,280,0.714,0.658,0.766,False,False,0.357,0.202,0.512,False,False,0.5,0.357,0.643,False,False,7.814,5.997,9.631,False,False,7.814,6.661,8.967,False,False
diff_8mg,19,320,0.712,0.66,0.761,False,False,0.338,0.192,0.483,False,False,0.512,0.379,0.646,False,False,7.866,6.173,9.558,False,False,7.866,6.79,8.941,False,False
diff_8mg,19,360,0.714,0.664,0.76,False,False,0.344,0.207,0.482,False,False,0.511,0.386,0.637,False,False,7.786,6.209,9.363,False,False,7.786,6.79,8.782,False,False
diff_8mg,19,400,0.718,0.671,0.761,False,False,0.35,0.22,0.48,False,False,0.52,0.402,0.638,False,False,7.878,6.4,9.357,False,False,7.878,6.931,8.826,False,False
diff_8mg,18,60,0.8,0.677,0.892,False,False,0.4,0.072,0.728,False,False,0.8,0.585,1.015,False,False,9.047,5.562,12.532,False,False,9.047,6.286,11.807,False,False
diff_8mg,18,80,0.75,0.641,0.84,False,False,0.25,-0.05,0.55,True,False,0.75,0.545,0.955,False,False,8.985,5.531,12.439,False,False,8.985,6.542,11.428,False,False
diff_8mg,18,100,0.78,0.686,0.857,False,False,0.4,0.146,0.654,False,False,0.72,0.528,0.912,False,False,10.14,7.011,13.269,False,False,10.14,8.043,12.237,False,False
diff_8mg,18,120,0.742,0.654,0.817,False,False,0.367,0.131,0.602,False,False,0.6,0.398,0.802,False,False,8.642,5.88,11.404,False,False,8.642,6.722,10.561,False,False
diff_8mg,18,140,0.743,0.662,0.813,False,False,0.371,0.154,0.589,False,False,0.6,0.413,0.787,False,False,8.871,6.338,11.405,False,False,8.871,7.138,10.605,False,False
diff_8mg,18,160,0.731,0.656,0.798,False,False,0.375,0.172,0.578,False,False,0.55,0.367,0.733,False,False,8.057,5.627,10.488,False,False,8.057,6.44,9.675,False,False
diff_8mg,18,180,0.717,0.645,0.781,False,False,0.333,0.139,0.528,False,False,0.533,0.359,0.708,False,False,7.598,5.374,9.821,False,False,7.598,6.07,9.126,False,False
diff_8mg,18,200,0.72,0.652,0.781,False,False,0.34,0.156,0.524,False,False,0.54,0.375,0.705,False,False,7.864,5.8,9.928,False,False,7.864,6.408,9.32,False,False
diff_8mg,18,240,0.704,0.642,0.761,False,False,0.333,0.165,0.502,False,False,0.483,0.327,0.64,False,False,7.317,5.423,9.21,False,False,7.317,5.985,8.648,False,False
diff_8mg,18,280,0.696,0.639,0.75,False,False,0.329,0.172,0.485,False,False,0.457,0.31,0.604,False,False,7.372,5.57,9.174,False,False,7.372,6.151,8.593,False,False
diff_8mg,18,320,0.703,0.65,0.753,False,False,0.362,0.218,0.507,False,False,0.45,0.312,0.588,False,False,7.922,6.219,9.626,False,False,7.922,6.792,9.053,False,False
diff_8mg,18,360,0.686,0.635,0.734,False,False,0.356,0.219,0.492,False,False,0.389,0.254,0.523,False,False,7.593,5.965,9.22,False,False,7.593,6.55,8.636,False,False
diff_8mg,18,400,0.678,0.629,0.723,False,False,0.34,0.21,0.47,False,False,0.37,0.241,0.499,False,False,7.631,6.101,9.162,False,False,7.631,6.637,8.626,False,False
diff_8mg,17,60,0.7,0.568,0.812,False,False,0.467,0.15,0.783,False,False,0.333,-0.004,0.671,True,False,8.297,4.568,12.025,False,False,8.297,5.699,10.894,False,False
diff_8mg,17,80,0.712,0.6,0.808,False,False,0.5,0.232,0.768,False,False,0.35,0.06,0.64,False,False,8.81,5.681,11.939,False,False,8.81,6.615,11.005,False,False
diff_8mg,17,100,0.68,0.579,0.77,False,False,0.48,0.237,0.723,False,False,0.24,-0.029,0.509,True,False,7.864,4.962,10.766,False,False,7.864,5.898,9.83,False,False
diff_8mg,17,120,0.683,0.592,0.765,False,False,0.433,0.205,0.661,False,False,0.3,0.059,0.541,False,False,7.957,5.355,10.558,False,False,7.957,6.204,9.709,False,False
diff_8mg,17,140,0.693,0.609,0.768,False,False,0.457,0.249,0.665,False,False,0.314,0.092,0.537,False,False,7.871,5.498,10.245,False,False,7.871,6.248,9.495,False,False
diff_8mg,17,160,0.681,0.603,0.753,False,False,0.45,0.254,0.646,False,False,0.275,0.064,0.486,False,False,7.441,5.283,9.6,False,False,7.441,5.906,8.976,False,False
diff_8mg,17,180,0.683,0.61,0.751,False,False,0.467,0.284,0.649,False,False,0.267,0.068,0.466,False,False,7.703,5.632,9.775,False,False,7.703,6.245,9.162,False,False
diff_8mg,17,200,0.695,0.626,0.758,False,False,0.46,0.286,0.634,False,False,0.32,0.134,0.506,False,False,8.229,6.245,10.213,False,False,8.229,6.842,9.616,False,False
diff_8mg,17,240,0.708,0.646,0.765,False,False,0.433,0.272,0.595,False,False,0.4,0.236,0.564,False,False,7.874,6.14,9.609,False,False,7.874,6.605,9.143,False,False
diff_8mg,17,280,0.711,0.654,0.763,False,False,0.457,0.31,0.604,False,False,0.386,0.233,0.539,False,False,7.814,6.17,9.457,False,False,7.814,6.658,8.969,False,False
diff_8mg,17,320,0.719,0.666,0.767,False,False,0.5,0.366,0.634,False,False,0.375,0.231,0.519,False,False,8.469,6.925,10.013,False,False,8.469,7.385,9.553,False,False
diff_8mg,17,360,0.719,0.67,0.765,False,False,0.5,0.373,0.627,False,False,0.378,0.243,0.513,False,False,8.412,6.947,9.876,False,False,8.412,7.392,9.431,False,False
diff_8mg,17,400,0.72,0.673,0.763,False,False,0.47,0.348,0.592,False,False,0.41,0.284,0.536,False,False,8.258,6.849,9.667,False,False,8.258,7.289,9.227,False,False
diff_8mg,16,60,0.667,0.533,0.783,False,False,0.267,-0.078,0.612,True,False,0.4,0.072,0.728,False,False,6.313,2.608,10.018,False,False,6.313,3.623,9.004,False,False
